1.4, 0.00, 0.00, 0.00, 0.00
1.4, 0.00, 0.00, 0.00, 0.00
1.4, 0.00, 0.00, 0.00, 0.00
1.4, 0.00, 0.00, 0.00, 0.00
1.4, 0.00, 0.00, 0.00, 0.00
1.4, 0.00, 0.00, 0.00, 0.00
1.4, 0.00, 0.00, 0.00, 0.00
1.4, 0.00, 0.00, 0.00, 0.00
1.4, 0.00, 0.00, 0.00, 0.00
1.4, 0.00, 0.00, 0.00, 0.00
1.4, 0.00, 0.00, 0.00, 0.00
1.5, 0.00, 0.00, 0.00, 0.00
1.5, 0.00, 0.00, 0.00, 0.00
1.5, 0.00, 0.00, 0.00, 0.00
1.5, 0.00, 0.00, 0.00, 0.00
1.5, 0.00, 0.00, 0.00, 0.00
1.5, 0.00, 0.00, 0.00, 0.00
1.5, 0.00, 0.00, 0.00, 0.00
1.5, 0.00, 0.00, 0.00, 0.00
1.5, 0.00, 0.00, 0.00, 0.00
1.6, 0.00, 0.00, 0.00, 0.00
1.6, 0.00, 0.00, 0.00, 0.00
1.6, 0.00, 0.00, 0.00, 0.00
1.6, 0.00, 0.00, 0.00, 0.00
1.6, 0.00, 0.00, 0.00, 0.00
1.6, 0.00, 0.00, 0.00, 0.00
1.6, 0.00, 0.00, 0.00, 0.00
1.6, 0.00, 0.00, 0.00, 0.00
1.6, 0.00, 0.00, 0.00, 0.00
1.6, 0.00, 0.00, 0.00, 0.00
1.6, 0.00, 0.00, 0.00, 0.00
1.7, 0.00, 0.00, 0.00, 0.00
1.7, 0.00, 0.00, 0.00, 0.00
1.7, 0.00, 0.00, 0.00, 0.00
1.7, 0.00, 0.00, 0.00, 0.00
1.7, 0.00, 0.00, 0.00, 0.00
1.7, 0.00, 0.00, 0.00, 0.00
1.7, 0.00, 0.00, 0.00, 0.00
1.7, 0.00, 0.00, 0.00, 0.00
1.7, 0.00, 0.00, 0.00, 0.00
1.8, 0.00, 0.00, 0.00, 0.00
1.8, 0.00, 0.00, 0.00, 0.00
1.8, 0.00, 0.00, 0.00, 0.00
1.8, 0.00, 0.00, 0.00, 0.00
1.8, 0.00, 0.00, 0.00, 0.00
1.8, 0.00, 0.00, 0.00, 0.00
1.8, 0.00, 0.00, 0.00, 0.00
1.8, 0.00, 0.00, 0.00, 0.00
1.8, 0.00, 0.00, 0.00, 0.00
1.8, 0.00, 0.00, 0.00, 0.00
1.9, 0.00, 0.00, 0.00, 0.00
1.9, 0.00, 0.00, 0.00, 0.00
1.9, 0.00, 0.00, 0.00, 0.00
1.9, 0.00, 0.00, 0.00, 0.00
1.9, 0.00, 0.00, 0.00, 0.00
1.9, 0.00, 0.00, 0.00, 0.00
1.9, 0.00, 0.00, 0.00, 0.00
1.9, 0.00, 0.00, 0.00, 0.00
1.9, 0.00, 0.00, 0.00, 0.00
1.9, 0.00, 0.00, 0.00, 0.00
1.9, 0.00, 0.00, 0.00, 0.00
2.0, 0.00, 0.00, 0.00, 0.00
2.0, 0.00, 0.00, 0.00, 0.00
2.0, 0.00, 0.00, 0.00, 0.00
2.0, 0.00, 0.00, 0.00, 0.00
2.0, 0.00, 0.00, 0.00, 0.00
2.0, 0.00, 0.00, 0.00, 0.00
2.0, 0.00, 0.00, 0.00, 0.00
2.0, 0.00, 0.00, 0.00, 0.00
2.0, 0.00, 0.00, 0.00, 0.00
2.0, 0.00, 0.00, 0.00, 0.00
2.1, 0.00, 0.00, 0.00, 0.00
2.1, 0.00, 0.00, 0.00, 0.00
2.1, 0.00, 0.00, 0.00, 0.00
2.1, 0.00, 0.00, 0.00, 0.00
2.1, 0.00, 0.00, 0.00, 0.00
2.1, 0.00, 0.00, 0.00, 0.00
2.1, 0.00, 0.00, 0.00, 0.00
2.1, 0.00, 0.00, 0.00, 0.00
2.1, 0.00, 0.00, 0.00, 0.00
2.1, 0.00, 0.00, 0.00, 0.00
2.2, 0.00, 0.00, 0.00, 0.00
2.2, 0.00, 0.00, 0.00, 0.00
2.2, 0.00, 0.00, 0.00, 0.00
2.2, 0.00, 0.00, 0.00, 0.00
2.2, 0.00, 0.00, 0.00, 0.00
2.2, 0.00, 0.00, 0.00, 0.00
2.2, 0.00, 0.00, 0.00, 0.00
2.2, 0.00, 0.00, 0.00, 0.00
2.2, 0.00, 0.00, 0.00, 0.00
2.2, 0.00, 0.00, 0.00, 0.00
2.3, 0.00, 0.00, 0.00, 0.00
2.3, 0.00, 0.00, 0.00, 0.00
2.3, 0.00, 0.00, 0.00, 0.00
2.3, 0.00, 0.00, 0.00, 0.00
2.3, 0.00, 0.00, 0.00, 0.00
2.3, 0.00, 0.00, 0.00, 0.00
2.3, 0.00, 0.00, 0.00, 0.00
2.3, 0.00, 0.00, 0.00, 0.00
2.3, 0.00, 0.00, 0.00, 0.00
2.4, 0.00, 0.00, 0.00, 0.00
2.4, 0.00, 0.00, 0.00, 0.00
2.4, 0.00, 0.00, 0.00, 0.00
2.4, 0.00, 0.00, 0.00, 0.00
2.4, 0.00, 0.00, 0.00, 0.00
2.4, 0.00, 0.00, 0.00, 0.00
2.4, 0.00, 0.00, 0.00, 0.00
2.4, 0.00, 0.00, 0.00, 0.00
2.4, 0.00, 0.00, 0.00, 0.00
2.4, 0.00, 0.00, 0.00, 0.00
2.5, 0.00, 0.00, 0.00, 0.00
2.5, 0.00, 0.00, 0.00, 0.00
2.5, 0.00, 0.00, 0.00, 0.00
2.5, 0.00, 0.00, 0.00, 0.00
2.5, 0.00, 0.00, 0.00, 0.00
2.5, 0.00, 0.00, 0.00, 0.00
2.5, 0.00, 0.00, 0.00, 0.00
2.5, 0.00, 0.00, 0.00, 0.00
2.5, 0.00, 0.00, 0.00, 0.00
2.5, 0.00, 0.00, 0.00, 0.00
2.5, 0.00, 0.00, 0.00, 0.00
2.6, 0.00, 0.00, 0.00, 0.00
2.6, 0.00, 0.00, 0.00, 0.00
2.6, 0.00, 0.00, 0.00, 0.00
2.6, 0.00, 0.00, 0.00, 0.00
2.6, 0.00, 0.00, 0.00, 0.00
2.6, 0.00, 0.00, 0.00, 0.00
2.6, 0.00, 0.00, 0.00, 0.00
2.6, 0.00, 0.00, 0.00, 0.00
2.6, 0.00, 0.00, 0.00, 0.00
2.6, 0.00, 0.00, 0.00, 0.00
2.7, 0.00, 0.00, 0.00, 0.00
2.7, 0.00, 0.00, 0.00, 0.00
2.7, 0.00, 0.00, 0.00, 0.00
2.7, 0.00, 0.00, 0.00, 0.00
2.7, 0.00, 0.00, 0.00, 0.00
2.7, 0.00, 0.00, 0.00, 0.00
2.7, 0.00, 0.00, 0.00, 0.00
2.7, 0.00, 0.00, 0.00, 0.00
2.7, 0.00, 0.00, 0.00, 0.00
2.8, 0.00, 0.00, 0.00, 0.00
2.8, 0.00, 0.00, 0.00, 0.00
2.8, 0.00, 0.00, 0.00, 0.00
2.8, 0.00, 0.00, 0.00, 0.00
2.8, 0.00, 0.00, 0.00, 0.00
2.8, 0.00, 0.00, 0.00, 0.00
2.8, 0.00, 0.00, 0.00, 0.00
2.8, 0.00, 0.00, 0.00, 0.00
2.8, 0.00, 0.00, 0.00, 0.00
2.8, 0.00, 0.00, 0.00, 0.00
2.9, 0.00, 0.00, 0.00, 0.00
2.9, 0.00, 0.00, 0.00, 0.00
2.9, 0.00, 0.00, 0.00, 0.00
2.9, 0.00, 0.00, 0.00, 0.00
2.9, 0.00, 0.00, 0.00, 0.00
2.9, 0.00, 0.00, 0.00, 0.00
2.9, 0.00, 0.00, 0.00, 0.00
2.9, 0.00, 0.00, 0.00, 0.00
2.9, 0.00, 0.00, 0.00, 0.00
2.9, 0.00, 0.00, 0.00, 0.00
3.0, 0.00, 0.00, 0.00, 0.00
3.0, 0.00, 0.00, 0.00, 0.00
3.0, 0.00, 0.00, 0.00, 0.00
3.0, 0.00, 0.00, 0.00, 0.00
3.0, 0.00, 0.00, 0.00, 0.00
3.0, 0.00, 0.00, 0.00, 0.00
3.0, 0.00, 0.00, 0.00, 0.00
3.0, 0.00, 0.00, 0.00, 0.00
3.0, 0.00, 0.00, 0.00, 0.00
3.0, 0.00, 0.00, 0.00, 0.00
3.0, 0.00, 0.00, 0.00, 0.00
3.1, 0.00, 0.00, 0.00, 0.00
3.1, 0.00, 0.00, 0.00, 0.00
3.1, 0.00, 0.00, 0.00, 0.00
3.1, 0.00, 0.00, 0.00, 0.00
3.1, 1.00, 0.00, 0.00, 0.00
3.1, 0.00, 0.00, 0.00, 0.00
3.1, 0.00, 0.00, 0.00, 0.00
3.1, 0.00, 0.00, 0.00, 0.00
3.1, 0.00, 0.00, 0.00, 0.00
3.1, 0.00, 0.00, 0.00, 0.00
3.2, 0.00, 0.00, 0.00, 0.00
3.2, 0.00, 0.00, 0.00, 0.00
3.2, 0.00, 0.00, 0.00, 0.00
3.2, 0.00, 0.00, 0.00, 0.00
3.2, 0.00, 0.00, 0.00, 0.00
3.2, 0.00, 0.00, 0.00, 0.00
3.2, 0.00, 0.00, 0.00, 0.00
3.2, 0.00, 0.00, 0.00, 0.00
3.2, 0.00, 0.00, 0.00, 0.00
3.2, 0.00, 0.00, 0.00, 0.00
3.3, 0.00, 0.00, 0.00, 0.00
3.3, 0.00, 0.00, 0.00, 0.00
3.3, 0.00, 0.00, 0.00, 0.00
3.3, 0.00, 0.00, 0.00, 0.00
3.3, 0.00, 0.00, 0.00, 0.00
3.3, 0.00, 0.00, 0.00, 0.00
3.3, 0.00, 0.00, 0.00, 0.00
3.3, 0.00, 0.00, 0.00, 0.00
3.3, 0.00, 0.00, 0.00, 0.00
3.4, 0.00, 0.00, 0.00, 0.00
3.4, 0.00, 0.00, 0.00, 0.00
3.4, 0.00, 0.00, 0.00, 0.00
3.4, 0.00, 0.00, 0.00, 0.00
3.4, 0.00, 0.00, 0.00, 0.00
3.4, 0.00, 0.00, 0.00, 0.00
3.4, 0.00, 0.00, 0.00, 0.00
3.4, 0.00, 0.00, 0.00, 0.00
3.4, 0.00, 0.00, 0.00, 0.00
3.4, 0.00, 0.00, 0.00, 0.00
3.5, 0.00, 0.00, 0.00, 0.00
3.5, 0.00, 0.00, 0.00, 0.00
3.5, 0.00, 0.00, 0.00, 0.00
3.5, 0.00, 0.00, 0.00, 0.00
3.5, 0.00, 0.00, 0.00, 0.00
3.5, 0.00, 0.00, 0.00, 0.00
3.5, 0.00, 0.00, 0.00, 0.00
3.5, 0.00, 0.00, 0.00, 0.00
3.5, 0.00, 0.00, 0.00, 0.00
3.5, 0.00, 0.00, 0.00, 0.00
3.5, 0.00, 0.00, 0.00, 0.00
3.6, 0.00, 0.00, 0.00, 0.00
3.6, 0.00, 0.00, 0.00, 0.00
3.6, 0.00, 0.00, 0.00, 0.00
3.6, 0.00, 0.00, 0.00, 0.00
3.6, 0.00, 0.00, 0.00, 0.00
3.6, 0.00, 0.00, 0.00, 0.00
3.6, 0.00, 0.00, 0.00, 0.00
3.6, 0.00, 0.00, 0.00, 0.00
3.6, 0.00, 0.00, 0.00, 0.00
3.6, 0.00, 0.00, 0.00, 0.00
3.7, 0.00, 0.00, 0.00, 0.00
3.7, 0.00, 0.00, 0.00, 0.00
3.7, 0.00, 0.00, 0.00, 0.00
3.7, 0.00, 0.00, 0.00, 0.00
3.7, 0.00, 0.00, 0.00, 0.00
3.7, 0.00, 0.00, 0.00, 0.00
3.7, 0.00, 0.00, 0.00, 0.00
3.7, 0.00, 0.00, 0.00, 0.00
3.7, 0.00, 0.00, 0.00, 0.00
3.8, 0.00, 0.00, 0.00, 0.00
3.8, 0.00, 0.00, 0.00, 0.00
3.8, 0.00, 0.00, 0.00, 0.00
3.8, 0.00, 0.00, 0.00, 0.00
3.8, 0.00, 0.00, 0.00, 0.00
3.8, 0.00, 0.00, 0.00, 0.00
3.8, 0.00, 0.00, 0.00, 0.00
3.8, 0.00, 0.00, 0.00, 0.00
3.8, 0.00, 0.00, 0.00, 0.00
3.8, 0.00, 0.00, 0.00, 0.00
3.9, 0.00, 0.00, 0.00, 0.00
3.9, 0.00, 0.00, 0.00, 0.00
3.9, 0.00, 0.00, 0.00, 0.00
3.9, 0.00, 0.00, 0.00, 0.00
3.9, 0.00, 0.00, 0.00, 0.00
3.9, 0.00, 0.00, 0.00, 0.00
3.9, 0.00, 0.00, 0.00, 0.00
3.9, 0.00, 0.00, 0.00, 0.00
3.9, 0.00, 0.00, 0.00, 0.00
3.9, 0.00, 0.00, 0.00, 0.00
4.0, 0.00, 0.00, 0.00, 0.00
4.0, 0.00, 0.00, 0.00, 0.00
4.0, 0.00, 0.00, 0.00, 0.00
4.0, 0.00, 0.00, 0.00, 0.00
4.0, 0.00, 0.00, 0.00, 0.00
4.0, 0.00, 0.00, 0.00, 0.00
4.0, 0.00, 0.00, 0.00, 0.00
4.0, 0.00, 0.00, 0.00, 0.00
4.0, 0.00, 0.00, 0.00, 0.00
4.0, 0.00, 0.00, 0.00, 0.00
4.0, 0.00, 0.00, 0.00, 0.00
4.1, 0.00, 0.00, 0.00, 0.00
4.1, 0.00, 0.00, 0.00, 0.00
4.1, 0.00, 0.00, 0.00, 0.00
4.1, 0.00, 0.00, 0.00, 0.00
4.1, 0.00, 0.00, 0.00, 0.00
4.1, 0.00, 0.00, 0.00, 0.00
4.1, 0.00, 0.00, 0.00, 0.00
4.1, 0.00, 0.00, 0.00, 0.00
4.1, 0.00, 0.00, 0.00, 0.00
4.2, 0.00, 0.00, 0.00, 0.00
4.2, 0.00, 0.00, 0.00, 0.00
4.2, 0.00, 0.00, 0.00, 0.00
4.2, 0.00, 0.00, 0.00, 0.00
4.2, 0.00, 0.00, 0.00, 0.00
4.2, 0.00, 0.00, 0.00, 0.00
4.2, 0.00, 0.00, 0.00, 0.00
4.2, 0.00, 0.00, 0.00, 0.00
4.2, 0.00, 0.00, 0.00, 0.00
4.2, 0.00, 0.00, 0.00, 0.00
4.2, 0.00, 0.00, 0.00, 0.00
4.3, 0.00, 0.00, 0.00, 0.00
4.3, 0.00, 0.00, 0.00, 0.00
4.3, 0.00, 0.00, 0.00, 0.00
4.3, 0.00, 0.00, 0.00, 0.00
4.3, 0.00, 0.00, 0.00, 0.00
4.3, 0.00, 0.00, 0.00, 0.00
4.3, 0.00, 0.00, 0.00, 0.00
4.3, 0.00, 0.00, 0.00, 0.00
4.3, 0.00, 0.00, 0.00, 0.00
4.3, 0.00, 0.00, 0.00, 0.00
4.4, 0.00, 0.00, 0.00, 0.00
4.4, 0.00, 0.00, 0.00, 0.00
4.4, 0.00, 0.00, 0.00, 0.00
4.4, 0.00, 0.00, 0.00, 0.00
4.4, 0.00, 0.00, 0.00, 0.00
4.4, 0.00, 0.00, 0.00, 0.00
4.4, 0.00, 0.00, 0.00, 0.00
4.4, 0.00, 0.00, 0.00, 0.00
4.4, 0.00, 0.00, 0.00, 0.00
4.5, 0.00, 0.00, 0.00, 0.00
4.5, 0.00, 0.00, 0.00, 0.00
4.5, 0.00, 0.00, 0.00, 0.00
4.5, 0.00, 0.00, 0.00, 0.00
4.5, 0.00, 0.00, 0.00, 0.00
4.5, 0.00, 0.00, 0.00, 0.00
4.5, 0.00, 0.00, 0.00, 0.00
4.5, 0.00, 0.00, 0.00, 0.00
4.5, 0.00, 0.00, 0.00, 0.00
4.5, 0.00, 0.00, 0.00, 0.00
4.5, 0.00, 0.00, 0.00, 0.00
4.6, 0.00, 0.00, 0.00, 0.00
4.6, 0.00, 0.00, 0.00, 0.00
4.6, 0.00, 0.00, 0.00, 0.00
4.6, 0.00, 0.00, 0.00, 0.00
4.6, 0.00, 0.00, 0.00, 0.00
4.6, 0.00, 0.00, 0.00, 0.00
4.6, 0.00, 0.00, 0.00, 0.00
4.6, 0.00, 0.00, 0.00, 0.00
4.6, 0.00, 0.00, 0.00, 0.00
4.7, 0.00, 0.00, 0.00, 0.00
4.7, 0.00, 0.00, 0.00, 0.00
4.7, 0.00, 0.00, 0.00, 0.00
4.7, 0.00, 0.00, 0.00, 0.00
4.7, 0.00, 0.00, 0.00, 0.00
4.7, 0.00, 0.00, 0.00, 0.00
4.7, 0.00, 0.00, 0.00, 0.00
4.7, 0.00, 0.00, 0.00, 0.00
4.7, 0.00, 0.00, 0.00, 0.00
4.7, 0.00, 0.00, 0.00, 0.00
4.8, 0.00, 0.00, 0.00, 0.00
4.8, 0.00, 0.00, 0.00, 0.00
4.8, 0.00, 0.00, 0.00, 0.00
4.8, 0.00, 0.00, 0.00, 0.00
4.8, 0.00, 0.00, 0.00, 0.00
4.8, 0.00, 0.00, 0.00, 0.00
4.8, 0.00, 0.00, 0.00, 0.00
4.8, 0.00, 0.00, 0.00, 0.00
4.8, 0.00, 0.00, 0.00, 0.00
4.8, 0.00, 0.00, 0.00, 0.00
4.8, 0.00, 0.00, 0.00, 0.00
4.9, 0.00, 0.00, 0.00, 0.00
4.9, 0.00, 0.00, 0.00, 0.00
4.9, 0.00, 0.00, 0.00, 0.00
4.9, 0.00, 0.00, 0.00, 0.00
4.9, 0.00, 0.00, 0.00, 0.00
4.9, 0.00, 0.00, 0.00, 0.00
4.9, 0.00, 0.00, 0.00, 0.00
4.9, 0.00, 0.00, 0.00, 0.00
4.9, 0.00, 0.00, 0.00, 0.00
5.0, 0.00, 0.00, 0.00, 0.00
5.0, 0.00, 0.00, 0.00, 0.00
5.0, 0.00, 0.00, 0.00, 0.00
5.0, 0.00, 0.00, 0.00, 0.00
5.0, 0.00, 0.00, 0.00, 0.00
5.0, 0.00, 0.00, 0.00, 0.00
5.0, 0.00, 0.00, 0.00, 0.00
5.0, 0.00, 0.00, 0.00, 0.00
5.0, 0.00, 0.00, 0.00, 0.00
5.0, 0.00, 0.00, 0.00, 0.00
5.0, 0.00, 0.00, 0.00, 0.00
5.1, 0.00, 0.00, 0.00, 0.00
5.1, 0.00, 0.00, 0.00, 0.00
5.1, 0.00, 0.00, 0.00, 0.00
5.1, 0.00, 0.00, 0.00, 0.00
5.1, 0.00, 0.00, 0.00, 0.00
5.1, 0.00, 0.00, 0.00, 0.00
5.1, 0.00, 0.00, 0.00, 0.00
5.1, 0.00, 0.00, 0.00, 0.00
5.1, 0.00, 0.00, 0.00, 0.00
5.2, 0.00, 0.00, 0.00, 0.00
5.2, 0.00, 0.00, 0.00, 0.00
5.2, 0.00, 0.00, 0.00, 0.00
5.2, 0.00, 0.00, 0.00, 0.00
5.2, 0.00, 0.00, 0.00, 0.00
5.2, 0.00, 0.00, 0.00, 0.00
5.2, 0.00, 0.00, 0.00, 0.00
5.2, 0.00, 0.00, 0.00, 0.00
5.2, 0.00, 0.00, 0.00, 0.00
5.2, 0.00, 0.00, 0.00, 0.00
5.2, 0.00, 0.00, 0.00, 0.00
5.3, 0.00, 0.00, 0.00, 0.00
5.3, 0.00, 0.00, 0.00, 0.00
5.3, 0.00, 0.00, 0.00, 0.00
5.3, 0.00, 0.00, 0.00, 0.00
5.3, 0.00, 0.00, 0.00, 0.00
5.3, 0.00, 0.00, 0.00, 0.00
5.3, 0.00, 0.00, 0.00, 0.00
5.3, 1.00, 0.00, 0.00, 0.00
5.3, 0.00, 0.00, 0.00, 0.00
5.3, 0.00, 0.00, 0.00, 0.00
5.4, 0.00, 0.00, 0.00, 0.00
5.4, 0.00, 0.00, 0.00, 0.00
5.4, 0.00, 0.00, 0.00, 0.00
5.4, 0.00, 0.00, 0.00, 0.00
5.4, 0.00, 0.00, 0.00, 0.00
5.4, 0.00, 0.00, 0.00, 0.00
5.4, 0.00, 0.00, 0.00, 0.00
5.4, 0.00, 0.00, 0.00, 0.00
5.4, 0.00, 0.00, 0.00, 0.00
5.5, 0.00, 0.00, 0.00, 0.00
5.5, 0.00, 0.00, 0.00, 0.00
5.5, 0.00, 0.00, 0.00, 0.00
5.5, 0.00, 0.00, 0.00, 0.00
5.5, 0.00, 0.00, 0.00, 0.00
5.5, 0.00, 0.00, 0.00, 0.00
5.5, 0.00, 0.00, 0.00, 0.00
5.5, 0.00, 0.00, 0.00, 0.00
5.5, 0.00, 0.00, 0.00, 0.00
5.5, 0.00, 0.00, 0.00, 0.00
5.5, 0.00, 0.00, 0.00, 0.00
5.6, 0.00, 0.00, 0.00, 0.00
5.6, 0.00, 0.00, 0.00, 0.00
5.6, 0.00, 0.00, 0.00, 0.00
5.6, 0.00, 0.00, 0.00, 0.00
5.6, 0.00, 0.00, 0.00, 0.00
5.6, 0.00, 0.00, 0.00, 0.00
5.6, 0.00, 0.00, 0.00, 0.00
5.6, 0.00, 0.00, 0.00, 0.00
5.6, 0.00, 0.00, 0.00, 0.00
5.7, 0.00, 0.00, 0.00, 0.00
5.7, 0.00, 0.00, 0.00, 0.00
5.7, 0.00, 0.00, 0.00, 0.00
5.7, 0.00, 0.00, 0.00, 0.00
5.7, 0.00, 0.00, 0.00, 0.00
5.7, 0.00, 0.00, 0.00, 0.00
5.7, 0.00, 0.00, 0.00, 0.00
5.7, 0.00, 0.00, 0.00, 0.00
5.7, 0.00, 0.00, 0.00, 0.00
5.7, 0.00, 0.00, 0.00, 0.00
5.8, 0.00, 0.00, 0.00, 0.00
5.8, 0.00, 0.00, 0.00, 0.00
5.8, 0.00, 0.00, 0.00, 0.00
5.8, 0.00, 0.00, 0.00, 0.00
5.8, 0.00, 0.00, 0.00, 0.00
5.8, 0.00, 0.00, 0.00, 0.00
5.8, 0.00, 0.00, 0.00, 0.00
5.8, 0.00, 0.00, 0.00, 0.00
