ID,filename,trial_type,chamber,channel_letter,channel_num,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed
15,set002-2-18-2020-B2_15.txt,T1,B-2,B,2,02,0.272911365422069,75.01999999999998,10.681099999999999,0,53.440000000000055,0.024180421658592553,3102.51,0.35497175141243303
164,set002-2-18-2020-B2_164.txt,T1,B-2,B,2,02,0.2024629355243458,28935.420000000006,5809.890100000479,63.47000000000116,28593.620000000003,0.9481927580555893,30516.39,0.5871962616824027
329,set002-2-18-2020-B2_329.txt,T1,B-2,B,2,02,1.0649152542370255,0,1.8849,0,0,0,2371.07,0
106,set002-2-18-2020-B3_106.txt,T1,B-3,B,3,02,0,0,1.2566,0,0,0,2111.6699999999983,0
147,set002-2-18-2020-B3_147.txt,T1,B-3,B,3,02,0.3040836751983315,690.31,6.911300000000001,0,646.27,0.28892088378458697,2389.2699999999995,0.31893401015231665
219,set002-2-18-2020-B3_219.txt,T1,B-3,B,3,02,0.34024298457960594,1293.33,3.1414999999999997,0,1285.05,0.41137627985533937,3143.91,0.4216778523489907
270,set002-2-18-2020-B3_270.txt,T1,B-3,B,3,02,0.2509723241478214,2472.220000000001,593.7435000000045,0,2472.220000000001,0.6602816630566296,3744.1899999999987,0.5711818181806847
431,set002-2-18-2020-B3_431.txt,T1,B-3,B,3,02,0.2289153675788605,17464.58,3931.901399999676,0,17464.58,0.9816530727070277,17790.989999999998,0.41886666666666666
442,set002-2-18-2020-B3_442.txt,T1,B-3,B,3,02,0.2704843798550479,15.4900000000016,5.0264,0,9.909999999999854,0.008080713231190615,1916.9099999999999,0.40798701298678164
14,set002-2-18-2020-B4_14.txt,T1,B-4,B,4,02,0,0,0,0,0,0,1865.75,0
264,set002-2-18-2020-B4_264.txt,T1,B-4,B,4,02,0.22596511250270068,27294.42,5838.791900000493,0,26128.89,0.933741754965494,29231.23,0.5150000000010443
160,set003-2-19-2020-A2_160.txt,T1,A-2,A,2,03,0,0,0,0,0,0,2109.39,0
238,set003-2-19-2020-A2_238.txt,T1,A-2,A,2,03,0,0,0,0,0,0,2043.1100000000001,0
27,set003-2-19-2020-A2_27.txt,T1,A-2,A,2,03,0,0,0,0,0,0,1858.9500000000007,0
295,set003-2-19-2020-A2_295.txt,T1,A-2,A,2,03,0.2880398957752234,11423.81,3189.8790999998487,0,8932.38,0.8573042047178031,13325.269999999999,0.4520143884893979
322,set003-2-19-2020-A2_322.txt,T1,A-2,A,2,03,0.39526072858195843,7535.670000000002,2886.4101999999193,0,7535.670000000002,0.992492759464062,7592.670000000002,0.5871962616824027
441,set003-2-19-2020-A2_441.txt,T1,A-2,A,2,03,0.4429405116937547,4296.050000000001,1882.386800000093,0,4296.050000000001,0.9603223390819375,4473.549999999999,0.5871962616819035
142,set003-2-19-2020-A3_142.txt,T1,A-3,A,3,03,0.20567798777486987,19858.54,3975.254099999666,0,19858.54,0.9421100547042788,21078.789999999997,0.5983809523808487
204,set003-2-19-2020-A3_204.txt,T1,A-3,A,3,03,0.3976684361545036,7.75,3.7697999999999996,0,7.75,0.003484790575327683,2223.95,0.45528985507242775
227,set003-2-19-2020-A3_227.txt,T1,A-3,A,3,03,0,0,0,0,0,0,1795.7100000000028,0
292,set003-2-19-2020-A3_292.txt,T1,A-3,A,3,03,0,0,0.6283,0,0,0,1723.9099999999999,0
443,set003-2-19-2020-A3_443.txt,T1,A-3,A,3,03,0.30790738833991366,3261.15,970.095199999985,0,3230.8,0.7838191218072437,4160.59,0.4552898550724652
109,set003-2-19-2020-A4_109.txt,T1,A-4,A,4,03,0,0,0,0,0,0,2031.670000000002,0
11,set003-2-19-2020-A4_11.txt,T1,A-4,A,4,03,0.2936090651269631,2504.7800000000025,665.9980000000007,0,2504.7800000000025,0.667772164385023,3750.9500000000007,0.4520143884893979
12,set003-2-19-2020-A4_12.txt,T1,A-4,A,4,03,0.2988613175543755,7346.700000000003,2168.8916000000863,0,7346.700000000003,0.865304093725671,8490.310000000001,0.4724060150376198
123,set003-2-19-2020-A4_123.txt,T1,A-4,A,4,03,0.2874326356185795,1369.0699999999988,8.167900000000001,0,764.4399999999996,0.6153372495966124,2224.91,0.3739880952382329
196,set003-2-19-2020-A4_196.txt,T1,A-4,A,4,03,0.30213565546534027,1018.5100000000002,57.1753000000001,179.39999999999964,839.1100000000006,0.3427353274713887,2971.709999999999,0.465407407407282
33,set003-2-19-2020-A4_33.txt,T1,A-4,A,4,03,0.2335558165540758,23288.83,5323.58590000024,0,23288.83,0.9987905835348672,23317.03,1.2566
401,set003-2-19-2020-A4_401.txt,T1,A-4,A,4,03,0,0,0,0,0,0,2074.4700000000003,0
444,set003-2-19-2020-A4_444.txt,T1,A-4,A,4,03,0.17181746177620869,2784.4800000000005,449.86280000000636,76.32000000000016,2112.73,0.6680822578439348,4167.87,0.8377333333333333
326,set003-2-19-2020-B1_326.txt,T1,B-1,B,1,03,0.400416928962123,28886.98,11335.788600003192,0,28886.98,0.9985133074708977,28929.99,0.6544791666666661
115,set003-2-19-2020-B2_115.txt,T1,B-2,B,2,03,0,0,0,0,0,0,2030.91,0
152,set003-2-19-2020-B2_152.txt,T1,B-2,B,2,03,0,0,0.6283,0,0,0,1844.0300000000025,0
258,set003-2-19-2020-B2_258.txt,T1,B-2,B,2,03,0,0,0,0,0,0,3707.1100000000006,0
28,set003-2-19-2020-B2_28.txt,T1,B-2,B,2,03,0.3741161544761886,18.55999999999949,8.167900000000001,0,17.149999999999636,0.008752281204758813,2120.59,0.5370085470085136
311,set003-2-19-2020-B2_311.txt,T1,B-2,B,2,03,0,0,0,0,0,0,2122.1099999999997,0
312,set003-2-19-2020-B2_312.txt,T1,B-2,B,2,03,0.2978255735490644,2817.1500000000005,787.8881999999944,0,2815.54,0.5562048983701716,5064.95,0.49085937500009763
418,set003-2-19-2020-B2_418.txt,T1,B-2,B,2,03,0.15657944982352176,16138.400000000034,2229.2084000000723,73.66000000000349,3763.8600000000006,0.7428605359713191,21724.67,0.6684042553174934
432,set003-2-19-2020-B2_432.txt,T1,B-2,B,2,03,0.12021327087078827,996.9799999999977,94.24499999999993,60.45999999999913,149.63999999999942,0.3357343705275203,2969.5499999999993,0.23531835205991866
45,set003-2-19-2020-B2_45.txt,T1,B-2,B,2,03,0.16644381712633805,1679.4599999999991,255.71809999999888,127.09999999999854,1220.4099999999999,0.43873155363519717,3827.9900000000016,0.33962162162188875
129,set003-2-19-2020-B3_129.txt,T1,B-3,B,3,03,0.3380428453405758,28.1899999999996,10.0528,0,17.31999999999971,0.013292216579670592,2120.7900000000004,0.4333103448276405
269,set003-2-19-2020-B3_269.txt,T1,B-3,B,3,03,0.45669532770858823,28566.059999999998,12705.482600003865,0,27116.969999999998,0.9840297874553862,29029.67,1.1854716981158113
395,set003-2-19-2020-B3_395.txt,T1,B-3,B,3,03,0.4464538057700989,16.8599999999999,3.7697999999999996,0,16.8599999999999,0.008266691509235013,2039.51,0.7953164556961246
151,set003-2-19-2020-B4_151.txt,T1,B-4,B,4,03,0.3284187056983712,8022.63,2578.543199999991,0,8022.63,0.9612141834454582,8346.35,1.3089583333334387
347,set003-2-19-2020-B4_347.txt,T1,B-4,B,4,03,0.20183392937847444,22.600000000000364,6.283,0,16.730000000001382,0.007529041779519131,3001.709999999999,0.3452197802198354
412,set003-2-19-2020-B4_412.txt,T1,B-4,B,4,03,0.3109722451365229,20137.260000000002,6155.455100000649,0,20137.260000000002,0.9219550854298001,21841.909999999996,1.3962222222199647
104,set004-2-20-2020-A2_104.txt,T1,A-2,A,2,04,0,0,0.6283,0,0,0,2210.3100000000004,0
145,set004-2-20-2020-A2_145.txt,T1,A-2,A,2,04,0.40579720896926347,28304.65,10920.482300002988,0,28304.65,0.995672526098692,28427.67,0.6755913978505723
149,set004-2-20-2020-A2_149.txt,T1,A-2,A,2,04,0.14335799670515284,10.769999999999982,1.8849,0,10.769999999999982,0.004265430998633629,2524.9500000000003,0.19039393939395513
274,set004-2-20-2020-A2_274.txt,T1,A-2,A,2,04,0,0,0,0,0,0,2017.51,0
50,set004-2-20-2020-A2_50.txt,T1,A-2,A,2,04,0.11611280425376122,0,3.1414999999999997,0,0,0,2243.5099999999993,0.11922201138520994
1,set004-2-20-2020-A3_1.txt,T1,A-3,A,3,04,0.28387721540929567,2164.04,598.1416000000042,0,2164.04,0.8882449277801265,2436.31,0.8159740259740452
71,set004-2-20-2020-A3_71.txt,T1,A-3,A,3,04,0.29252797105406897,30133.93,8329.373100001716,0,28866.079999999998,0.8612728426900106,34987.67,0.5192561983470918
167,set004-2-20-2020-A4_167.txt,T1,A-4,A,4,04,1.0712702472287268,0,2.5132,0,0,0,1943.5900000000001,0.9105797101442553
170,set004-2-20-2020-A4_170.txt,T1,A-4,A,4,04,0.3397267516128276,898.3900000000003,10.0528,0,889.2299999999996,0.37648296295054645,2386.2699999999995,0.49865079365070725
244,set004-2-20-2020-A4_244.txt,T1,A-4,A,4,04,0,0,0,0,0,0,2122.3099999999995,0
360,set004-2-20-2020-A4_360.txt,T1,A-4,A,4,04,0,0,0,0,0,0,2227.2699999999995,0
371,set004-2-20-2020-A4_371.txt,T1,A-4,A,4,04,0.22466099894525696,2299.97,503.2683000000084,0,2299.97,0.9228710491575681,2492.19,1.336808510638867
69,set004-2-20-2020-A4_69.txt,T1,A-4,A,4,04,0.2584255822963417,35.07999999999993,8.7962,0,16.589999999999918,0.016758148578089212,2093.31,0.7305813953488256
132,set004-2-20-2020-B1_132.txt,T1,B-1,B,1,04,0,0,0,0,0,0,2159.710000000001,0
155,set004-2-20-2020-B1_155.txt,T1,B-1,B,1,04,0,0,0.6283,0,0,0,2237.4300000000003,0
224,set004-2-20-2020-B1_224.txt,T1,B-1,B,1,04,0.29713683502715954,2358.1599999999994,320.43300000000136,0,1756.2499999999995,0.5114171887842845,4611.03,0.4393706293706098
229,set004-2-20-2020-B1_229.txt,T1,B-1,B,1,04,0.5585034210798155,11.729999999999563,3.7697999999999996,0,11.729999999999563,0.004963881730122072,2363.0699999999997,1.0832758620691014
334,set004-2-20-2020-B1_334.txt,T1,B-1,B,1,04,0.464902087218188,38109.81,17437.209900006186,0,32502.54,0.9973071786847884,38212.71,1.3658695652199837
159,set004-2-20-2020-B2_159.txt,T1,B-2,B,2,04,0,0,0,0,0,0,2103.51,0
257,set004-2-20-2020-B2_257.txt,T1,B-2,B,2,04,0.16871429927350606,299.8899999999994,51.52060000000007,294.0500000000002,294.0500000000002,0.13428531767887744,2233.2299999999996,0.23014652014648027
320,set004-2-20-2020-B2_320.txt,T1,B-2,B,2,04,0,0,0,0,0,0,2545.07,0
376,set004-2-20-2020-B2_376.txt,T1,B-2,B,2,04,0,0,0.6283,0,0,0,2171.2300000000014,0
406,set004-2-20-2020-B2_406.txt,T1,B-2,B,2,04,0.22908162603165752,14.470000000001164,4.3980999999999995,0,10.360000000000582,0.008030189516912884,1801.949999999999,0.3631791907515367
66,set004-2-20-2020-B2_66.txt,T1,B-2,B,2,04,0.21347294533276687,2305.41,10.681099999999999,0,2268.0999999999995,0.9711282882958778,2373.9500000000007,0.28429864253393194
107,set004-2-20-2020-B3_107.txt,T1,B-3,B,3,04,0.5748217322266153,991.85,46.49420000000005,122.26000000000022,516.4899999999999,0.46140498597433044,2149.63,1.2822448979591599
176,set004-2-20-2020-B3_176.txt,T1,B-3,B,3,04,0.6374543959983036,968.8000000000002,82.30730000000001,73.31999999999971,545.3099999999995,0.41272776071332734,2347.3099999999995,1.3658695652172832
396,set004-2-20-2020-B3_396.txt,T1,B-3,B,3,04,0.3504496219960797,881.4199999999992,13.194299999999997,0,849.4899999999998,0.4043971572635216,2179.59,0.3717751479290821
425,set004-2-20-2020-B3_425.txt,T1,B-3,B,3,04,0.4792510772337704,795.7099999999991,18.848999999999993,129.86999999999898,580.6500000000015,0.41596834142745825,1912.9099999999999,1.3368085106401604
44,set004-2-20-2020-B3_44.txt,T1,B-3,B,3,04,0.42360010509409207,828.8299999999999,15.707499999999994,119.43000000000029,664.3200000000002,0.3188408584694808,2599.5099999999998,1.3089583333345238
375,set004-2-20-2020-B4_375.txt,T1,B-4,B,4,04,0.21782100843389146,31700.94,6733.491100000932,93.45999999999913,27294.57,0.6700884553946757,47308.59,1.3658695652199837
409,set004-2-20-2020-B4_409.txt,T1,B-4,B,4,04,0.16507796390232327,21.75999999999999,5.6547,0,12.75,0.00956319575984776,2275.39,0.22201413427560623
216,set005-2-21-2020-A2_216.txt,T1,A-2,A,2,05,0,0,0,0,0,0,2157.75,0
433,set005-2-21-2020-A2_433.txt,T1,A-2,A,2,05,0.43605086726554015,533.8599999999997,21.36219999999999,0,454.35000000000036,0.26840218599015586,1989.0299999999997,0.5149999999998924
434,set005-2-21-2020-A2_434.txt,T1,A-2,A,2,05,0,0,0,0,0,0,2145.87,0
45,set005-2-21-2020-A2_45.txt,T1,A-2,A,2,05,0.5484131241545207,27.719999999999345,11.309399999999998,0,21.329999999999927,0.0027158391619695656,10206.79,1.3962222222199647
86,set005-2-21-2020-A2_86.txt,T1,A-2,A,2,05,0,0,0,0,0,0,2238.99,0
102,set005-2-21-2020-A3_102.txt,T1,A-3,A,3,05,0.3871845199854664,24.61999999999989,10.681099999999999,0,13.36999999999989,0.011199919935584491,2198.2299999999996,0.4456028368794786
126,set005-2-21-2020-A3_126.txt,T1,A-3,A,3,05,0.10004777070063695,0,5.6547,0,0,0,2200.75,0
6,set005-2-21-2020-A3_6.txt,T1,A-3,A,3,05,0.28970105190675804,5277.889999999999,1507.9200000000446,0,5277.889999999999,0.9592692825686705,5501.99,0.3652906976743645
271,set005-2-21-2020-A4_271.txt,T1,A-4,A,4,05,0.3667403645039368,12233.14,4345.95109999976,0,12233.14,0.9859559504456619,12407.39,1.1423636363613694
393,set005-2-21-2020-A4_393.txt,T1,A-4,A,4,05,0,0,0,0,0,0,2293.59,0
226,set005-2-21-2020-B1_226.txt,T1,B-1,B,1,05,0,0,1.2566,0,0,0,2426.91,0
351,set005-2-21-2020-B1_351.txt,T1,B-1,B,1,05,0.4305128579848482,12377.82,4558.316499999864,0,11064.449999999999,0.9801550944970991,12628.429999999998,0.6904395604389808
5,set005-2-21-2020-B1_5.txt,T1,B-1,B,1,05,0,0,0,0,0,0,2079.1499999999996,0
125,set005-2-21-2020-B2_125.txt,T1,B-2,B,2,05,0.19616382521493167,3027.9500000000003,584.319000000005,0,1266.3,0.6701154131303184,4518.55,0.3110396039603961
306,set005-2-21-2020-B2_306.txt,T1,B-2,B,2,05,0.22185389162892252,5180.670000000001,1099.524999999992,0,5180.670000000001,0.4126067720881337,12555.949999999997,0.45528985507242775
109,set005-2-21-2020-B3_109.txt,T1,B-3,B,3,05,0,0,0,0,0,0,15794.789999999999,0
321,set005-2-21-2020-B3_321.txt,T1,B-3,B,3,05,0,0,0,0,0,0,1894.75,0
332,set005-2-21-2020-B3_332.txt,T1,B-3,B,3,05,0.22197324720654574,2458.0200000000004,530.2852000000078,0,2458.0200000000004,0.5760223845445408,4267.23,0.3926875000000223
389,set005-2-21-2020-B3_389.txt,T1,B-3,B,3,05,0,0,1.2566,0,0,0,2479.27,0
248,set005-2-21-2020-B4_248.txt,T1,B-4,B,4,05,0.24414299606366716,3553.4000000000005,822.4446999999926,0,3553.4000000000005,0.9121971130273167,3895.4300000000003,1.2822448979597547
41,set005-2-21-2020-B4_41.txt,T1,B-4,B,4,05,0,0,0.6283,0,0,0,2049.5099999999998,0
91,set005-2-21-2020-B4_91.txt,T1,B-4,B,4,05,0,0,0.6283,0,0,0,2489.55,0
294,set006-2-24-2020-A1_294.txt,T1,A-1,A,1,06,0.1465398812779835,19.150000000001455,8.167900000000001,0,9.450000000000728,0.008340773971559245,2295.9500000000007,0.18643916913932096
319,set006-2-24-2020-A1_319.txt,T1,A-1,A,1,06,0.2211989145539287,51.489999999994325,16.964099999999995,0,22.709999999999127,0.02200963482557474,2339.4300000000003,0.9239705882348986
328,set006-2-24-2020-A1_328.txt,T1,A-1,A,1,06,0,0,0.6283,0,0,0,2111.149999999998,0
335,set006-2-24-2020-A1_335.txt,T1,A-1,A,1,06,0.18811377245508162,0,2.5132,0,0,0,1947.75,0
9,set006-2-24-2020-A1_9.txt,T1,A-1,A,1,06,0.3424939836282375,13306.3,4489.2034999998305,0,13306.3,0.7367148220513385,18061.67,0.7059550561797762
218,set006-2-24-2020-A2_218.txt,T1,A-2,A,2,06,0,0,1.2566,0,0,0,2510.39,0
420,set006-2-24-2020-A2_420.txt,T1,A-2,A,2,06,0.560958795866016,2255.4400000000005,3.1414999999999997,0,2252.88,0.9849642119421628,2289.8700000000003,0.8159740259740452
7,set006-2-24-2020-A2_7.txt,T1,A-2,A,2,06,0.4585106284423532,40821.69,17696.697800006314,106.26000000000204,35892.43,0.996679013548365,40957.71,0.6755913978499116
110,set006-2-24-2020-A3_110.txt,T1,A-3,A,3,06,0.21170451518073516,566.3600000000006,7.539600000000001,0,546.880000000001,0.2377915398341558,2381.75,0.3610919540226563
16,set006-2-24-2020-A3_16.txt,T1,A-3,A,3,06,0,0,0,0,0,0,2182.79,0
206,set006-2-24-2020-A3_206.txt,T1,A-3,A,3,06,0,0,0,0,0,0,2203.91,0
256,set006-2-24-2020-A3_256.txt,T1,A-3,A,3,06,0,0,0,0,0,0,2233.0299999999997,0
281,set006-2-24-2020-A3_281.txt,T1,A-3,A,3,06,0.24611837773179224,48.909999999998035,12.565999999999997,0,25.770000000000437,0.007291043986267322,6708.23,0.33420212765971674
416,set006-2-24-2020-A3_416.txt,T1,A-3,A,3,06,0.3329895374492061,60.61999999999898,18.220699999999994,0,49.349999999998545,0.026509701711191627,2286.709999999999,0.46888059701487445
419,set006-2-24-2020-A3_419.txt,T1,A-3,A,3,06,0,0,0.6283,0,0,0,2588.99,0
8,set006-2-24-2020-A3_8.txt,T1,A-3,A,3,06,0,0,0,0,0,0,1867.2300000000032,0
81,set006-2-24-2020-A3_81.txt,T1,A-3,A,3,06,0,0,0,0,0,0,2203.2700000000004,0
118,set006-2-24-2020-A4_118.txt,T1,A-4,A,4,06,0.18981873111774966,0,3.1414999999999997,0,0,0,2028.3100000000013,0
262,set006-2-24-2020-A4_262.txt,T1,A-4,A,4,06,0.4882260632830281,11469.329999999998,3868.4430999996907,0,11411.52,0.6306101881109565,18187.67,1.3962222222312521
146,set006-2-24-2020-B1_146.txt,T1,B-1,B,1,06,0,0,0,0,0,0,2225.79,0
158,set006-2-24-2020-B1_158.txt,T1,B-1,B,1,06,0,0,0,0,0,0,2253.47,0
187,set006-2-24-2020-B1_187.txt,T1,B-1,B,1,06,0,0,0,0,0,0,2128.79,0
217,set006-2-24-2020-B1_217.txt,T1,B-1,B,1,06,0,0,0,0,0,0,2205.51,0
250,set006-2-24-2020-B1_250.txt,T1,B-1,B,1,06,0.22955049658365187,7.009999999999991,2.5132,0,7.009999999999991,0.0030461440856570463,2301.27,0.20267741935483813
34,set006-2-24-2020-B1_34.txt,T1,B-1,B,1,06,0.27800517684416765,4556.629999999997,1226.4416000000083,0,4537.73,0.7189891992962573,6337.550000000003,0.41886666666666666
417,set006-2-24-2020-B1_417.txt,T1,B-1,B,1,06,0.28501685827617723,635.5600000000013,3.1414999999999997,0,632.8700000000008,0.09329252629338518,6812.550000000001,0.35297752809011845
124,set006-2-24-2020-B2_124.txt,T1,B-2,B,2,06,0.28534775638883564,575.119999999999,16.335799999999995,0,504.46999999999935,0.26427839480927623,2176.1900000000005,0.4363194444448413
205,set006-2-24-2020-B2_205.txt,T1,B-2,B,2,06,0.22660027702225224,1236.4899999999998,6.283,0,1224.1399999999994,0.18196440738576908,6795.230000000001,0.37398809523843535
240,set006-2-24-2020-B2_240.txt,T1,B-2,B,2,06,0,0,0,0,0,0,2267.709999999999,0
259,set006-2-24-2020-B2_259.txt,T1,B-2,B,2,06,0.4624529230258561,1229.9500000000007,11.309399999999998,0,659.989999999998,0.5515792400453844,2229.869999999999,1.3962222222199647
390,set006-2-24-2020-B2_390.txt,T1,B-2,B,2,06,0,0,0,0,0,0,2103.2699999999995,0
405,set006-2-24-2020-B2_405.txt,T1,B-2,B,2,06,0,0,0,0,0,0,2275.63,0
47,set006-2-24-2020-B2_47.txt,T1,B-2,B,2,06,0.36660059744813384,27759.04,10115.001700002593,0,27707.55,0.9975179773258048,27828.109999999997,0.4986507936499874
72,set006-2-24-2020-B2_72.txt,T1,B-2,B,2,06,0.6063243022834368,0,1.8849,0,0,0,2345.91,0.7059550561797748
103,set006-2-24-2020-B3_103.txt,T1,B-3,B,3,06,0.2604823637799588,0,3.1414999999999997,0,0,0,2118.99,0.15987277353688384
13,set006-2-24-2020-B3_13.txt,T1,B-3,B,3,06,0.4654447033243141,1969.150000000005,5.6547,0,1962.510000000002,0.8054738598852227,2444.7100000000028,0.8159740259735633
2,set006-2-24-2020-B3_2.txt,T1,B-3,B,3,06,0,0,0.6283,0,0,0,2409.99,0
230,set006-2-24-2020-B3_230.txt,T1,B-3,B,3,06,0.46279067238000754,387.0500000000002,15.707499999999994,136.1300000000001,203.76000000000022,0.16586601300187284,2333.5099999999993,1.3658695652172832
233,set006-2-24-2020-B3_233.txt,T1,B-3,B,3,06,0,0,1.2566,0,0,0,2116.0300000000007,0
411,set006-2-24-2020-B3_411.txt,T1,B-3,B,3,06,0.183829465323153,18.099999999998545,6.283,0,7.799999999999272,0.008524587075594975,2123.2700000000004,0.23531835205975835
415,set006-2-24-2020-B3_415.txt,T1,B-3,B,3,06,0.16941835435134944,1441.619999999999,226.81629999999907,154.9399999999987,1247.9899999999998,0.15891100732263566,9071.87,1.0471666666660318
43,set006-2-24-2020-B3_43.txt,T1,B-3,B,3,06,0,0,0.6283,0,0,0,2246.55,0
403,set006-2-24-2020-B4_403.txt,T1,B-4,B,4,06,0.2500480114053866,35781.64,8833.898000001964,0,35741.97,0.7451094800527842,48021.99,1.3368085106349867
201,set007-2-25-2020-A1_201.txt,T1,A-1,A,1,07,0.3624281857220454,10381.0,3338.157899999814,0,9856.03,0.9960249193326316,10422.43,0.5416379310344976
246,set007-2-25-2020-A1_246.txt,T1,A-1,A,1,07,0,0,0,0,0,0,1766.3500000000004,0
394,set007-2-25-2020-A1_394.txt,T1,A-1,A,1,07,0.4222963401743624,36982.68,14886.311900004936,0,36982.68,0.9982587073405567,37047.19,1.3368085106349867
188,set007-2-25-2020-A2_188.txt,T1,A-2,A,2,07,0.15159462799594697,790.2099999999991,2.5132,0,784.0699999999997,0.3640799288620223,2170.4300000000003,0.206677631578888
222,set007-2-25-2020-A2_222.txt,T1,A-2,A,2,07,0,0,0.6283,0,0,0,2124.7899999999972,0
237,set007-2-25-2020-A2_237.txt,T1,A-2,A,2,07,0,0,0,0,0,0,2269.31,0
346,set007-2-25-2020-A2_346.txt,T1,A-2,A,2,07,0.1909814299807777,12.129999999999999,4.3980999999999995,0,12.129999999999999,0.005445151211804261,2227.67,0.27081896551724133
382,set007-2-25-2020-A2_382.txt,T1,A-2,A,2,07,0.20507029877687688,14898.350000000002,2889.5516999999186,0,14898.350000000002,0.9519183278629241,15650.869999999999,0.40019108280262194
383,set007-2-25-2020-A2_383.txt,T1,A-2,A,2,07,0.38492798287153857,16490.270000000008,6064.979900000604,0,10748.149999999998,0.7288649208670748,22624.589999999997,0.6100000000006894
59,set007-2-25-2020-A2_59.txt,T1,A-2,A,2,07,0,0,0.6283,0,0,0,2168.2700000000004,0
184,set007-2-25-2020-A3_184.txt,T1,A-3,A,3,07,0.21204196407132986,74.68000000000029,16.335799999999995,0,25.2400000000016,0.0343838486152998,2171.949999999997,0.3110396039603288
209,set007-2-25-2020-A3_209.txt,T1,A-3,A,3,07,0.30763851735027936,9179.050000000001,2601.7902999999856,0,9179.050000000001,0.9620405335580424,9541.23,0.5609821428571975
235,set007-2-25-2020-A3_235.txt,T1,A-3,A,3,07,0.2767452511415935,15.2199999999998,5.0264,0,15.2199999999998,0.0068825489850274256,2211.3900000000003,0.4303424657534139
25,set007-2-25-2020-A3_25.txt,T1,A-3,A,3,07,0.2707117547002105,1716.7399999999998,450.4911000000064,0,1716.7399999999998,0.27885316652670455,6156.43,0.50264
263,set007-2-25-2020-A3_263.txt,T1,A-3,A,3,07,0,0,0.6283,0,0,0,2140.9500000000007,0
30,set007-2-25-2020-A3_30.txt,T1,A-3,A,3,07,0.2351991483492024,1252.359999999997,5.0264,0,1246.9399999999987,0.585951499782436,2137.3099999999977,0.37849397590364764
339,set007-2-25-2020-A3_339.txt,T1,A-3,A,3,07,0.1566832917706361,0,1.8849,0,0,0,1949.630000000001,0
53,set007-2-25-2020-A3_53.txt,T1,A-3,A,3,07,0.26774593127456614,40.820000000000064,13.194299999999997,0,16.14,0.017770773564124133,2297.03,0.41065359477124913
266,set007-2-25-2020-A4_266.txt,T1,A-4,A,4,07,0,0,0,0,0,0,2152.4300000000003,0
349,set007-2-25-2020-A4_349.txt,T1,A-4,A,4,07,0.17600279443838446,0,2.5132,0,0,0,2364.23,0.23980916030534308
42,set007-2-25-2020-A4_42.txt,T1,A-4,A,4,07,0.4183464314162304,654.25,264.5142999999992,171.89000000000033,482.3599999999997,0.2941784810183499,2223.99,0.7853750000007143
48,set007-2-25-2020-A4_48.txt,T1,A-4,A,4,07,0.5596582121982433,954.4299999999967,28.901799999999984,120.50999999999839,462.619999999999,0.49709895833333156,1920.0,1.2319607843088043
56,set007-2-25-2020-A4_56.txt,T1,A-4,A,4,07,0.36177989462661414,16822.4,5329.240600000243,101.44999999999891,10070.44,0.8434267722220273,19945.3,1.3962222222199647
260,set007-2-25-2020-B1_260.txt,T1,B-1,B,1,07,0,0,0,0,0,0,2250.3900000000003,0
282,set007-2-25-2020-B1_282.txt,T1,B-1,B,1,07,0.28250058512470305,41910.42999999999,11391.70730000322,217.90999999999622,35009.77,0.9231268547423807,45400.509999999995,0.5560176991149905
439,set007-2-25-2020-B1_439.txt,T1,B-1,B,1,07,0.30272420246374676,1087.49,5.6547,0,1079.98,0.48138835892646087,2259.07,0.3272395833333332
161,set007-2-25-2020-B2_161.txt,T1,B-2,B,2,07,0.26696909669656205,23530.79,6072.519500000608,0,23530.79,0.9844435528642664,23902.63,0.4520143884893979
314,set007-2-25-2020-B2_314.txt,T1,B-2,B,2,07,0,0,0,0,0,0,2227.1500000000005,0
93,set007-2-25-2020-B2_93.txt,T1,B-2,B,2,07,0.18878283018316983,13.930000000000003,4.3980999999999995,0,13.930000000000003,0.006079810055036904,2291.19,0.300622009569378
215,set007-2-25-2020-B3_215.txt,T1,B-3,B,3,07,0.237243061478735,43288.950000000004,10111.231900002591,0,43288.950000000004,0.9986951358975822,43345.509999999995,1.1219642857116616
310,set007-2-25-2020-B3_310.txt,T1,B-3,B,3,07,0.3126458154459282,253.63999999999996,79.16580000000003,240.45000000000002,240.45000000000002,0.10745863960853262,2360.35,1.396222222222081
413,set007-2-25-2020-B3_413.txt,T1,B-3,B,3,07,0,0,0,0,0,0,2035.1500000000005,0
99,set007-2-25-2020-B3_99.txt,T1,B-3,B,3,07,0,0,0.6283,0,0,0,2168.9500000000003,0
192,set007-2-25-2020-B4_192.txt,T1,B-4,B,4,07,0,0,0,0,0,0,1763.710000000001,0
254,set007-2-25-2020-B4_254.txt,T1,B-4,B,4,07,0.23926184379719104,36.63000000000102,3.1414999999999997,0,33.04999999999927,0.017191775357047776,2130.670000000002,0.3926875000003571
327,set007-2-25-2020-B4_327.txt,T1,B-4,B,4,07,0,0,1.2566,0,0,0,2190.1500000000015,0
342,set007-2-25-2020-B4_342.txt,T1,B-4,B,4,07,0.22360033886109204,574.8999999999978,120.00529999999976,0,550.489999999998,0.30761904252302036,1868.8700000000026,0.45528985507212766
